house_uuid;latitude;longitude;end_devices_count
e8a2b1c0-8647-4d77-846f-36f5b1ada5c4;54.334329;48.537709;16
1ce39df5-e32c-47b3-93c4-1a9f5a621444;54.304821;48.373191;80
99f2177c-c999-4c53-a320-85dc738bde88;54.3048;48.374566;30
5d9eb845-7a1f-455d-90d4-b0dcb3d7b1d4;54.38043;48.60841;144
02e7b632-2502-448f-bbe2-1d460f0896fc;53.715115;48.353231;18
9977183a-1cad-41c9-807d-60dbc377dcfa;54.376856;48.567542;324
9361212f-d67e-4054-907f-e151bc1586b2;54.213888;48.34846;14
2fd977b8-ad46-4cdf-9506-07751172f94e;53.992243;48.330234;81
8e52307c-ac49-4546-bcb1-a091cd7aa706;54.379027;48.565395;35
e24ca027-3d40-43ba-bd9e-7ff40433fee2;54.349545;48.536505;81
e8d6fd0e-de5d-46ed-9df1-3607d5d1548d;54.29211;48.31308;57
cff8b77d-281e-4c8a-92f7-97eeda370859;53.941845;48.77357;18
de63b315-24a8-4d9a-81a8-78d00052b30b;54.34408;48.37772;56
c4d88606-de58-4c3d-8182-a9af41fce3a8;53.137495;47.052245;18
50916a24-77cb-4984-9b7c-b4ed42e38546;54.271532;48.332318;12
0b6f89eb-0cf0-4c9f-b37a-c5edf6a05001;54.2421;48.25718;35
6ae2fbf6-3a67-4659-b5a0-f8f3dbd97856;54.315184;48.023109;40
62b5e667-f8e1-40c2-8806-cca1f647b6e9;53.8414;46.358;71
c2eb403e-7b90-4d59-abc9-7df4e73ab977;54.282182;48.291058;60
fe367213-ffcc-4cb9-8f26-21e25c89d3c0;53.8509;46.3322;22
56b52c24-1228-4e29-ae81-1b4187ec9310;54.30666;48.32441;62
df8e7e28-f4b0-493b-815e-c2ba6f69151c;54.352242;48.533567;144
3128dc11-428a-4042-b26c-1907e9fa4c93;54.322027;48.392397;11
9ac0c8a7-2527-4e77-968b-7baec91ab557;54.2118;49.6043;90
f30470be-39cc-4bf7-be7a-10bd7649dcc7;54.283071;48.314863;99
b571dc40-9af2-4825-9e83-bd768a509825;53.559487;46.976482;15
42fbb639-d246-4df8-afd0-66195df36578;54.29316;48.29852;21
be9a3ed3-0586-49f9-9642-ad8523b7c3a7;54.5971;48.16268;36
bb05d727-beea-4131-9232-901affb47bdb;54.322983;48.40191;48
69999507-977c-4c18-bc05-30af4ecb3ce9;54.053369;47.124452;16
aa702908-03df-4d25-bb60-135325e01939;54.267241;48.319095;324
79eefee8-be08-440c-b1f6-768d94b04912;54.293398;47.389769;16
ae99eb0f-49a0-4932-be68-20bdd436fbe3;54.163512;49.811232;16
cb52eefe-cec2-4f8c-8e44-76a0aeec5bcf;54.21931;49.61525;100
c65e7c22-3c71-419e-ba2a-16cccd78a7ba;54.2653;48.3312;73
d57587ad-7cb2-4aca-bd8d-9bbe1557f2de;54.398419;48.370487;16
6ed22a6e-a88d-450e-af04-46670a23e7aa;54.261194;48.345101;12
d97682ee-435e-479c-8c4a-7f0619841f5b;54.203267;48.26993;18
f40a26fd-5e91-4122-948f-1340e82dfd9c;54.255166;48.324961;100
28c2faf0-95c0-4024-9f74-1019d57c031c;54.34918;48.50553;39
fb048e95-5771-4d65-ab32-53e07816b46a;54.307106;48.336073;60
b64111a1-38d6-4830-adec-c8e095510cc0;54.312942;48.358468;34
18fba5c1-85ac-49b7-8e6e-706e5373c98d;54.26888;48.27371;60
4e64be23-1818-45c4-b6c5-3dfd14dc660d;54.003347;48.726085;24
58be396c-2a5c-4907-9cd9-d82fbfdcb1c3;54.301133;48.314387;27
659a888c-4223-47b1-afce-1939e0a63a08;54.604603;48.928952;18
773e2173-19e2-4af9-b43a-f97f908dc7d3;53.984821;49.4138;16
b9a568e7-ae8b-4ca9-9ab9-193a0d0074a3;54.30564;48.328796;64
32d9ad8e-537e-40e0-953d-93ad2adcd452;54.348873;48.339307;24
ec475aa4-5d97-4097-9ddf-56445e2377fa;54.33146;48.38532;217
9a135852-db81-43fc-8dd0-1fdcb588d80c;54.367189;48.728457;18
366883b2-1fe9-4e0d-bfc5-5db295529c36;54.22358;48.2906;18
56630e0f-8423-4650-a072-c5d993a5f571;54.25898;48.32803;150
c4a58548-3797-4846-a940-90a31ed398d9;54.285967;48.262546;51
54a9acc8-74e1-4341-905c-dbace38f428b;54.3505;48.53382;144
ee5c4a05-9280-4c02-a02c-1f030f079656;54.337101;48.382938;150
5e082d2a-3fcc-4fee-91aa-ed955d9caa04;54.282025;48.266256;135
07d20118-be6e-4188-a366-3f97dc7ed828;54.295358;48.374449;48
2b8c90d1-216d-4608-92a9-8289f36504b4;53.148935;47.734175;25
830d5ae6-9a15-4c3b-bc17-c84248252e62;54.37146;48.59491;79
ca803517-a8ea-46b4-89f7-ab218a971c75;54.314948;48.366058;216
dc63ef6f-8db2-49cb-be44-7f46ab25ae53;53.907079;49.770871;38
57635d80-9f69-42df-8a9d-cb71723aecc5;54.407255;48.207075;16
08461574-8897-435e-9331-03b27dbda1d7;54.14385;49.661618;18
48ce1549-dada-46d0-977e-6e37d584f75f;54.206948;49.930942;16
eb501c49-9bc6-404d-b7ca-519f9e9413b0;53.631481;47.137199;22
c6c87583-4855-4da2-862a-aaa9dcb6b7b2;54.30046;48.32647;60
5c05f2b3-6442-4bae-83a5-52c89ef64426;54.151612;48.388561;65
34334a69-9e2b-4529-8015-2380abefde7d;54.24016;49.57381;284
3a5db38f-a96f-4aae-94ec-efc3decf8152;54.376808;48.602513;358
b912bff8-a3f2-4550-a5a9-677798bb604c;54.347273;48.34528;145
ed0966c9-9d26-4556-86da-0f9e4b598089;54.335085;48.500141;24
0886501f-9666-42c5-85f8-716015af5cab;53.656404;47.135313;16
4502974b-0dbe-451e-8129-e69541bdc74b;54.246082;49.571867;16
ff85d3e1-d27c-4b2d-99aa-8fb445f8d7a8;54.191542;49.407395;15
8f5b9fd1-dfc1-47c9-84ad-84d740c8469a;54.30642;48.38439;80
42b2bc8f-149d-4180-ac09-2cad766958fb;54.60727;48.39481;101
d44ce248-5ac1-4d1b-8c3f-612fd14b41b0;53.912707;48.266822;18
fe049bf2-c266-437f-9e79-90c727869ee9;53.8572;46.3616;16
13d058c2-8c0c-4971-a0d6-564fe245d813;54.342245;48.548695;16
3fefbf2e-3493-42a3-99b7-a3f03af51cd9;53.741223;46.74389;33
839345c7-6b37-4b99-817a-62d95ac28474;54.313078;48.401515;21
41847f4d-645d-4eb6-a0d9-12a062828130;54.376551;48.589353;323
b40b1cb7-aa16-44d1-a586-a8e9fbf5376d;54.267357;48.30094;309
af32eaa2-4ad0-43bf-9d3f-d6ad84bef945;54.284175;48.26277;52
b545e34b-3079-4582-b1e8-2af807dd4aee;53.718322;48.351524;27
738eddb4-e463-4799-9fcc-5edf046ceb6c;53.149659;47.735109;17
b54db4fa-ea17-42bf-a8f4-96d297d3bb38;54.151865;48.389513;72
74efa021-3332-4a75-891f-3f7dfd9e5a3f;54.322762;48.383504;68
1425ec4e-cfd7-47f5-a633-11c4f2fc9a5c;54.273887;48.280997;83
5c079639-5fec-411f-a815-92b5b026ae2e;53.8491;46.3643;27
19169710-c9f0-4ad8-adb2-500ef2e5c16e;54.265311;48.295936;280
334a5801-2ed1-42ab-aaf9-be5c9e60fff2;54.284295;48.285776;100
41624c2f-9cf8-40c9-8c73-f7e73e479300;54.35889453;48.84900784;16
03cdb21b-1684-460d-a7bf-1bdb92787acf;54.302777;48.321161;40
eb3d6c38-e731-43e4-8d6b-5459ab39004b;53.941776;49.485458;16
d0b7e52f-d8a4-45ef-b970-8493c33378ea;54.3452;48.548318;16
c25539b9-cda8-4c48-bbf7-df4efa97ef04;54.349802;48.846199;18
cc74ee81-9f74-4e1b-a129-37d5d21b1c51;54.344134;48.393484;35
b615d81f-3046-4335-91e0-d382c70a11f3;54.029286;48.32929;60
4e54cb45-f26d-4cba-a851-737b00d23e3e;54.23246;49.60763;71
0735ef3e-c729-49ee-8abe-af9899e58608;53.649306;47.109163;36
c40f7bf6-7f82-4e88-acab-8c3008b79603;54.30624;48.34583;120
dad79ffd-300c-4255-a619-16d0b140e790;54.289457;48.304479;70
255fd81a-f9a4-4c2d-bb32-4fac7e8ecd75;54.2087;49.6016;59
f8a3fca5-e11d-48ff-b594-17c89b306319;54.26731;48.32817;36
0d34a4d7-59cf-4150-a6e0-045f31cc6f9e;54.23318;49.56348;128
a0ea8e37-1865-4235-8596-cde5e4df7a82;54.23511;49.60202;70
a232ca75-485f-451c-affa-850f7194b458;54.27656;48.28575;60
08064596-af43-4e15-972d-b4b871d32b6a;54.148522;48.380485;31
c8561c17-59b6-4979-8e9d-dd0d2582c11d;54.371553;48.586451;187
dbbc6187-1daf-4828-b4a2-3e6fecddb772;54.367189;48.728457;12
3062babf-4623-4dbc-b889-ea0258c272dc;54.285499;48.263776;36
ced51d53-270c-4ff0-96f9-947ab431694b;54.38171;48.57547;324
200fbded-c03c-4860-b8bd-b27df4887df3;54.26506;48.33305;60
24bbd240-3859-4625-b226-e97ad253a1b5;54.055441;47.113187;16
f4cdf4e6-c651-45c8-9bd5-46f714b1e227;54.0572;47.1295;27
48b32017-8c9f-4f4e-8eef-a57191e45fe9;54.23708;49.56375;45
0187c295-fc8c-41f4-b1b0-be53b1865dd2;54.36494497;48.84453754;22
643dc09f-b375-4e49-b756-4c37e0a170bd;54.425095;48.249313;16
2fbeb1e1-2601-4959-8fb4-7ae0a243ca9b;54.286671;48.293286;62
6b31f364-a030-48cd-972d-ed07ccd2e62e;54.367189;48.728457;16
9ec63db8-f926-4232-915d-86fc6a4d6d15;54.283512;49.08684;36
16a8f688-6e86-4d96-a0f9-5f5333aeda18;54.2039;49.617;72
f2cb2da1-cf2a-41f4-aab1-ca4e66faad76;54.342355;48.370631;60
920d8dea-5f35-4b0f-85f1-79143158947a;53.721354;47.244647;22
7a86a1e7-68ad-473e-bc53-3f5ba44c0437;54.323135;48.385812;64
e8aea3e0-ead5-496b-9827-f86a9236d80e;54.2376;49.574;144
c05ef7a4-514d-48de-b154-eba9908123d9;54.430474;48.924541;16
0c5fd7e5-c936-49bf-99c8-2db4e4ec9794;54.195703;50.085497;18
676ed5b2-11b3-4b5a-955d-a64e0efe5633;53.649194;47.103351;22
10ff37ca-8202-45fd-9e32-ce0a0bd6d32b;54.279544;48.289989;100
48373ccd-27fe-4833-90a6-2e4efc40c994;54.229101;49.615303;70
091eb495-2746-48d5-813c-3fc06db92e71;54.17106;47.867646;12
b95396be-cdab-42e2-b2df-aa3890764328;54.319837;48.402189;31
adaefa95-7fc3-4fba-9383-6b5beb7d937b;53.672633;47.066017;22
09f179c1-82a2-42e2-a90a-73f0678c93a7;54.352636;48.541464;80
1b7e1c35-f405-40fe-830e-1076c20d7785;54.216799;48.240151;27
fa1e59c7-1bf1-420f-b807-e545b4419b2f;54.282666;48.722744;27
c4723ee2-d0a7-4ab2-86e9-9f09fa57c5a0;54.34583;48.371844;178
5c029346-3fb0-4e10-86d9-9eb59baaee6c;54.2127;49.6057;72
d7eff990-b18c-40f4-9a7f-9a9b451e1c41;54.232048;49.56742;56
4c87f9f4-2d86-49da-b955-70a9183e20db;54.24042;48.26062;16
52921a0f-43cb-42c1-af5d-00db50b45218;54.314722;48.391876;12
819ee224-752c-4cac-8f94-37669e536902;54.354242;50.161979;18
02754a79-3f9c-43fb-981a-5e22dd434bd7;54.030999;48.329937;67
3beb496b-ebee-48ea-8eeb-eaa492909265;54.333746;48.544662;24
d5861a08-da13-4902-a6d7-57f4ef3e0b2f;54.112267;48.39732;16
5b3b6fb6-4f91-425d-bb88-c3c6ad561d91;54.215699999890006;49.64501760978661;19
4357e06a-4852-4e10-b18b-906539a64c7b;54.34331;48.367433;12
f3bdef33-9e81-4ab8-b002-ffea3d335577;53.744082;46.754014;14
b0645f17-9b5e-4d78-8d34-149fde3d609e;54.2711025;48.12396577;16
ffc6996f-25b5-4ebd-a0d9-e1bfe6e01935;54.30067;48.328859;76
b64c7c71-8e37-4e32-bfb2-293bebec8fe3;53.12005337;47.21354314;21
bde8dcf7-f2bd-4dd3-b169-3ba9e3ae0e0b;54.48170219;46.71877294;16
b0f3e122-0f6f-4fac-9ad6-abc6fb6e7bc4;53.849291;46.363741;27
8609a33a-cfec-4047-a18b-37bdae8e2486;54.2037;49.6068;70
e0aa5dba-5add-4a58-bda9-1ae9317ef2c0;54.387316;48.564011;24
dbb6408e-22fd-47ec-a866-60252af49358;54.37211;48.59626;216
0e9eb205-d363-4a50-a127-98d4d6863039;54.522202;47.972138;18
d4157604-6b78-4138-96b0-4258239e16fa;54.23268;49.56156;36
29f91814-9b76-4e39-a45d-a871bd16b86d;53.9506;46.684475;12
5963b138-752b-481b-98d1-bcb330e92dde;54.285047;48.296825;100
c1d26f90-3afb-4e12-bb42-4985df6bcc01;54.348459;48.541194;80
e96ea2f7-9c16-43e5-b9cc-6ad40fbd1c71;54.34889;48.39223;48
c019a000-1e8d-41b2-b58a-2187d9793a0e;54.226301;48.093087;18
e29398d6-83b6-43e7-b4b5-be9c87d270d5;54.223522;49.606946;13
d539d164-ec76-47f4-b250-7c1c6ead32ea;54.321523;48.386989;16
6659712f-a4bf-4e75-a61c-cf45aa7df833;54.293398;47.389769;22
45321b09-c502-4417-955a-f37b2a6f244b;54.238826;49.56371;30
8432de50-1401-4f4d-b0d4-ed06083fb5f4;54.355642;48.538283;100
6c64dbe6-41e6-4f23-9dd3-b89af7863f22;53.873192;46.364073;27
d9a889a3-5b57-4edc-a432-eade83de88a0;53.952602;48.790881;19
66ebc5d4-955b-411b-9a4b-e0700d9cb144;54.345079;48.392613;80
88c488a6-6f0f-4d37-b07f-19630cef968a;54.304821;48.324215;43
457e5036-3665-472f-8d50-b54fc7552520;54.223648;49.542573;24
b1c299c3-816c-4324-9cfb-aa907ed752bd;54.430474;48.924541;39
56fd7fa5-3f1d-4d4d-bf46-3aad78923af4;54.331179;48.469571;24
2212fe74-7e33-4225-9bb8-b6e219eaac87;53.964263;48.792929;16
6d81dad1-897e-4db1-8412-95659429806a;54.30815;48.3804;80
d265ba56-7d7a-4abe-8646-f742992079aa;53.742378;46.744123;18
75c49d1b-f7df-45ad-bda1-ae75a3d09ec6;53.648559;47.115684;16
da437424-aa0d-468d-b1b7-4d6dfb7570b5;54.367189;48.728457;16
f6f3092c-7899-472a-8324-33a338497f6f;54.28771;48.30026;100
afecec65-bf65-4b94-92ec-ec26fd73c4b1;54.21879192080567;49.58440877027339;45
0a7fcc27-76fa-4487-aac7-9abb773251f6;53.5373;47.694721;18
1d837309-7c02-4185-9c00-168fc5b83ac1;54.28382;48.28417;120
ab1d5614-9e6d-4efb-8fa9-3dfd1431b87c;54.243388;49.573286;145
4d73590d-d131-44f6-a96b-0c36ac89c545;54.346354;48.380593;12
5e8e7c37-0436-4069-8423-841e07653d42;54.331174;48.534843;33
e83d8ef5-dda1-46f3-af47-286f684f8ba1;54.22518;49.58721;198
79b2f721-9940-49a9-b69b-280df8aca20c;54.356304;48.53195;349
6759c8c7-59a6-45aa-a5b3-c1e578313cce;53.807456;46.296214;16
207a46a6-a806-4b0c-94b8-09e4240e83e0;53.961333;48.7665;18
ffcda424-ac43-41c7-86c3-b0709e99a0f4;54.300555;48.313651;11
b27c81d0-3dd7-4774-ac7e-71b2e4db779d;54.261288;48.34034;163
f8815c5b-1adb-4914-820c-92cfa26289ef;54.32556;48.38784;63
372b43c7-b5d7-4868-843a-ff138279d730;53.559487;46.976482;17
958ee265-c3b9-4df4-ab6d-d8fded4fe5d8;53.720267;47.547594;22
8d9c808b-5cca-495c-b539-9db41078b4ed;54.26762;48.298397;150
37267c77-50e1-4b86-aa79-46237007018b;54.293398;47.389769;18
fb60b249-ebb2-43b0-9d33-537d137d6b9c;54.2806;48.274098;24
228d12d5-6f46-4872-b166-57806c5583bf;54.235637;49.549634;120
9c2be9ae-0390-4a0c-9e9c-7d8b7f4072e5;53.849291;46.363741;22
5d734dcd-9506-4f53-896e-c4866c739080;54.183481;46.632157;27
88de6565-ffb3-4c52-bd8d-5947c3ab2e70;54.020384;48.33362;30
4a76cd42-4c14-4bd9-9530-389eb1e64b63;54.3983;48.3733;50
cdfe0425-1b33-4810-9916-b6bf16c6f341;54.362316;48.569626;75
d548dd45-92ff-4344-9e64-9f37f6ad9348;54.271595;48.276416;452
68198f4c-c6c3-43f3-a16c-23f9f34bf047;54.299367;48.364594;257
fe86ed1c-9ec4-4835-9823-be8929c2cf45;53.85361;46.36503;16
7d2d12db-1ae5-44b0-8fda-7e6f5b08bee6;54.288006;48.293133;100
5660ef97-b799-472b-bd80-f39b72e6e468;54.235153;49.566899;16
db37cabd-0d12-4328-9db0-3dbdb03bb478;53.650859;47.112037;16
57f28832-48bc-4ca8-8d0b-66192a8fb334;54.307363;48.355189;100
3230900d-cc81-4bb9-8930-3857800ec95a;54.2268;49.55246;50
8c7f142a-31bc-4f0e-989a-f62b570b5570;54.2919;48.30758;108
12002108-225e-4e1d-b659-3f94eea17116;54.333899;48.554543;39
7648aedf-6c18-4214-9012-3cdba3b11ddd;54.253126;48.302386;90
b74378a1-9ae3-4043-87eb-ff0dc699fe6e;54.146592;48.387609;19
28972bbe-4479-4eaa-8f50-190f4794ce50;54.333573;48.539838;114
6b6d7375-ca6f-4d75-b9f0-3934808a3c66;54.2084;49.6096;40
b1154093-ab2b-4b50-92e8-5e7d47abfb03;54.191568;48.096717;18
70a42485-fcd6-4555-a975-248411d191a4;54.020384;48.33362;25
be844be9-8353-4509-a446-0216b10ed263;53.85;46.3395;16
a2b2ae0d-6739-4f32-81bd-3add364fb9d5;54.301968;48.368619;48
3c241e5b-56ac-4a94-867e-76549aabda18;54.162953;48.021339;18
c180d938-7934-41ed-b5d3-8ba9028dbaf9;54.235258;49.572604;16
30880511-078c-4dc2-a853-0cd8bbdb9d65;54.59826;48.16328;28
6fb1ab90-75f6-4ea5-b340-53a6653c8b57;54.330612;48.535041;12
b1b72820-8404-426c-9803-8693a14ce68e;54.224964;49.588315;16
0aa032c5-40b0-4b41-852d-0261e336dadf;54.28717;48.317972;200
a9892be1-ac50-4dbf-a8e9-85e750808d02;54.21487170341397;49.65782833862264;61
999d6bc3-d62a-4985-b578-5d83c2c6d20b;54.348905;48.340115;24
b62732f2-c5f3-4b84-93f2-eccbbc4e4489;53.750706;46.764228;16
ac313097-af6b-4507-836f-4e0ec0097187;54.2614;48.32457;29
1e101d6f-3d8d-483b-ba3b-fbfb39dd6990;53.152661;48.136557;15
967e02e2-10e2-473b-a246-786de8d0c319;54.30612983;48.3390389;160
dc1beb31-d792-446a-b55c-f4d2945f4949;54.320925;48.402593;14
a327e616-f0e7-4dbe-8fc3-6a820c4e64c5;54.232901;49.565291;162
691f9001-8daa-4755-929e-746d7418028e;53.783688;46.38716;18
86d2693c-979d-4b04-95c7-4f091b76bda0;53.631406;47.140343;27
39149e12-2f34-4f84-925f-866c6c2e96e1;54.23015;49.60944;80
a359f72b-b8df-47a1-9cc2-79bbedb73990;53.807456;46.296214;16
81467d91-2eb0-47f2-b8eb-f039ba419f16;54.191542;49.407395;17
4c3def60-224e-4ccc-83cc-49fa8bef0553;54.310195;48.39228;36
3829c468-48b7-4502-a50a-1a3182f67e66;54.345326;48.386702;12
d3e4001d-2e1b-4776-a298-454a044781ed;54.299719;48.323685;84
bf712e4c-c3af-4baf-b1c0-c5f5f7f4a261;54.32784;48.389478;14
9a4c4d18-6f02-4ffc-a363-115330e11af5;54.312627;48.379228;13
329f56b1-2bdc-4cb0-8efd-23fed5df412c;54.266184;48.302979;96
29b4d9a5-a2cb-4c04-a76d-54b4b7c5fb7d;54.282666;48.722744;18
fc2edbe7-3cef-432a-9999-05999793acdb;54.347997;48.547446;23
0ebf0799-0274-42de-9208-fad06827a925;54.283055;48.276308;18
6f961443-2d03-4144-b179-c1409225746c;54.221758;49.637121;16
2959e69c-9226-4dcf-ac5b-3a37fa5dda54;54.33171;48.49019;56
6dc2854b-20dc-4683-9a6e-233ce8fa7dfd;53.940562;49.485099;16
cc10a294-89b5-4e2a-a160-31789490ef7f;54.347593;48.342478;85
94573666-d516-4d38-9cba-e98d3fa24cb7;54.341615;48.702972;18
ce1677ac-4719-4175-8c79-4f7e22cae41e;54.291191;48.297122;36
b77ac053-f412-4308-b9de-32b8322d4814;54.23347;48.30546;16
1b13c13a-2124-4a73-8409-a49ba2e502dc;54.34922;48.39103;47
c226f6a0-3e18-4689-a7cf-9fc2c9dedc44;54.234732;49.572487;16
23dca058-23d5-46ca-921b-c0f431dd5fdd;54.322111;48.476129;144
2b33b602-572b-4f41-8f77-851d63a2ac27;54.256218;48.325724;144
92cf6907-b7b3-4be7-9d7e-38758fac3ec2;54.26492;48.32825;64
8aa40106-012b-4a91-9e48-3f4969f6e3f9;54.515946;47.974141;18
c9f3ade3-6638-4596-a565-7f73052527f7;54.27209;48.30349;219
bfb5efbf-9951-4759-9e4a-860b1646fe06;54.38631;48.570084;209
9731eff2-7ec3-4867-9fa8-9fcd6178d6f7;54.37721;48.60762;181
1b59d8c4-7bb3-41fe-aa8a-b962ac0c9606;54.26458;48.339379;222
09aca47c-855b-4ec9-8ece-32f6d9aeb6dc;54.301464;48.316166;19
67674061-4218-4ce7-942c-66658ad22d72;53.907079;49.770871;24
098a08f3-ba8f-4f8c-bf10-722cf49b00b1;54.289409;48.30438;80
33ec706d-134f-4b7e-9da4-8defcb7aed25;54.028011;48.333054;46
61783d78-f290-4353-be78-85a7780dd26d;53.655624;47.094754;13
b65b12ee-bb42-4c17-9078-3a47ac366e7b;54.235885;49.602814;16
18340195-766a-420e-99d2-08b235e86722;54.31392;48.35693;67
5d75e48d-2945-4d80-ae1c-7e9840e14247;54.367189;48.728457;12
847dcf3a-b0fc-49bb-bb16-0d8c986bdec3;54.22936;49.61012;90
a9dba5f4-9df4-4b64-a57d-675f4cfb6415;53.539987;47.695457;17
c50c9dba-3c34-44c7-b8c2-2458f6079bd2;53.8506695;46.35207036;27
98689ce5-1a72-4b27-a6c0-74179631d64b;54.26648;48.30199;251
d84780cf-d6e7-4f04-81fc-daa2b5604815;53.649439;47.117158;16
d0a7d49a-e29d-4cd4-9ed1-8fa72c63a5ba;54.309601;48.353329;168
c91de1d2-583f-4726-ac6f-fc9e6eb5924a;54.365841;48.35244;27
75a9cdf2-7d69-4904-aa3d-b7c6b20ff81f;54.232306;49.602266;71
b1a7e8a4-68fc-4cde-b78c-21bbd9ed7895;54.2096;49.6096;144
4bc20828-0202-4888-b9bc-5d476ac15b30;54.348826;48.547904;12
ed8b8127-c3a2-4ac8-a1b2-ff3302762723;54.340424;48.376955;12
042aab75-1cc1-432e-bae6-86f4a88db537;54.339746;48.388974;12
e8008d36-d618-471e-9703-ae10947459eb;54.197;49.636;22
c9ddf965-d49b-44b5-a190-ff327f7dfa8c;54.34877;48.53402;144
0a3e8bd7-ac83-4c21-b5db-29e0fe4ab103;54.30346;48.333459;60
3284c1c6-f387-4bd1-a8c8-045b27ab0743;53.148935;47.734175;36
f9ec5293-a1f4-45f2-abaa-aa195de3a1a7;54.148211;48.382938;20
9f473761-e0f2-44d2-bf30-074c945d63b8;54.3595;48.2123;90
1cd3746e-87f6-489a-8a63-19b37bda778d;53.85361;46.36503;13
ef03e0f1-6da3-481b-9d14-50fcd3f0b2d6;54.371396;48.58045;72
8777be2a-14a7-4bfa-a29f-777f4ca4b6cf;54.353428;48.382399;74
90106c9f-2b1a-44b6-a0ed-60e4ac3923d5;53.848595;46.333935;89
1959f454-2b0c-4bd7-aaa0-5d8a77607592;54.36378;48.568925;90
2e531b95-f84f-4ea7-9d1e-ff336d841ddc;54.23478;49.60448;60
7db77a1c-a342-4a38-b3b5-dce464a43e5c;54.055441;47.113187;27
d2d854e0-292a-47b8-90fc-d5ce93f73e74;54.05515877;47.12039569;16
cf7566d2-f845-42b1-89ad-4fb4af9a585d;54.238;49.57479;72
c94ad5d9-e5f4-4d13-84a2-81fd0e563d5e;54.367189;48.728457;13
611d53ab-a6a1-48d1-85a1-c3cc678501c4;54.219;49.5868;36
2b86e39a-56a8-41ab-a0d0-a46b40ec5f37;54.298926;48.318511;11
b55af787-e4c0-4b42-90c1-ceadc49c1f2b;54.367189;48.728457;12
c61dcb90-8773-44a6-9476-3e66613cfed9;54.030555;48.328635;60
982f3de8-556b-4ff9-8d44-24b5523eb73c;54.31036735;48.35452519;53
aeac1be2-7d24-45d5-ac72-78100c32c202;54.322957;48.406546;41
b739609a-d8be-4cd9-9cab-5e46ce35cc33;54.324879;48.407857;20
9896aa01-8f05-4ef2-a223-f24f9bff1377;54.27631;48.34088;32
78236d08-a8c7-4811-8897-31b38bb18457;54.286761;48.304713;100
b2a3d171-84fd-4e9c-bc26-4f83bcbfe0c8;53.657759;47.141655;13
ecbeabce-175a-43ea-8aad-79c067919d00;53.708592;48.375751;16
4c9e88d1-a5cc-4e90-8e2b-8f186f911bd5;54.278308;48.267343;108
1515fb88-76d2-4bfd-a956-490014ec17ad;54.26048;48.32626;105
de41659e-3ccb-4ac8-9ef4-1648c9e664e2;54.20445086;46.9748555;27
40d148a8-fdae-4222-9bc0-30887fd4f854;54.055441;47.113187;18
1657be7a-d31c-47b1-981f-c048e19a90fd;53.628763;47.131405;35
b27b0cca-a28e-44c7-a164-2c1c5359b41b;54.273177;48.289693;96
4e1a616d-013c-4741-8f94-18bc08052ef7;53.8474;46.3511;16
1724a125-375a-4c02-aaf9-5779bf014e0f;54.001405;48.725322;16
546664b2-dc55-4410-b054-610544a1830c;54.343657;48.396664;162
b6f99a41-0957-43d6-bfb7-40855ad5587c;54.46709978;46.70795827;18
7b0c0c47-d649-4432-9056-5780c90137ce;54.288663;48.367406;64
ecbbe333-f5de-4068-8d77-62a978542b42;54.278965;48.303437;160
eefbfcc7-bcf0-49d2-80de-293a9ac330fd;54.244809;49.575388;72
20159560-d613-4054-a95c-6f28634c1e4c;54.234353;49.546894;99
53d4ea09-042f-4492-b17e-105144e9df05;54.291653;48.295154;12
1bec5132-b1b4-4f78-875c-603100ba0b30;54.33408;48.49278;42
76caa471-7eb7-431d-a89d-ede73c96e059;54.391762;48.587269;396
4c2e0c46-4023-4c62-bd5a-fc72c4a5a281;54.354242;50.161979;13
0600a734-bd48-45b8-a1f2-4fc43a729fbe;54.534924;48.949227;27
5aeeae7a-e3a4-42e6-a97a-9e35ea673824;54.407255;48.207075;16
7641e4ea-fb9b-49e2-8434-48ba71975218;54.268987;48.293367;200
d73d3e95-0da8-4606-85f3-0e6f73c9252c;54.426179;48.173549;16
78447d80-bba1-44fe-96df-20982a8f3e7c;54.051461;47.110124;27
26757df3-9f2b-4de7-964e-e279346228d8;54.337463;48.689461;69
d581c030-5db7-484a-a747-a5eb7bbb1a25;54.350773;48.843324;18
a9661595-bdf3-43f8-9aea-f25f79709587;54.330134;48.482372;98
fe953dfc-9d05-4b41-8e67-2b1e67e18753;54.144767;48.391139;116
c9fc3e94-df0e-4734-ade1-5fda977db330;54.33106;48.47896;38
dd1dea3f-b7d4-4222-8ac5-b6b9080ff045;54.263161;48.333836;37
0ac4291e-6ea2-4475-b566-a3c8c6049226;54.38099;48.57603;144
3b14ba16-f6b1-48b3-a7e8-c4a94cf451d6;54.33467;48.49258;16
683953c4-2c4d-433a-8211-392e195b2673;54.341095;48.700331;16
88f0e9d3-5154-4ecf-afc6-264cd3174041;53.544888;46.971676;20
4ecebf7f-7dbb-4e65-8e43-4d6b685f5ba0;54.348034;48.336962;36
04379d7c-48c1-44bf-9e43-821e2d71c538;54.379939;48.60086;70
d8a804dd-9614-4bfb-9358-3de4eb5c53a8;54.346701;48.373452;12
43f82173-517e-4e34-b044-7a95f030e25e;54.275175;48.278796;81
4b2da99b-d73f-4b6d-94a7-40089036d638;54.254651;48.326955;100
